Chromosome,Type,Start,End,Strand,ID,Alias,Name,Derivation
chr9,miRNA_primary_transcript,88325743,88325802,-,MI0040653,MI0040653,mmu-mir-12205,NA
chr9,miRNA,88325782,88325802,-,MIMAT0049878,MIMAT0049878,mmu-miR-12205-5p,MI0040653
chr9,miRNA,88325743,88325764,-,MIMAT0049879,MIMAT0049879,mmu-miR-12205-3p,MI0040653
chr9,miRNA_primary_transcript,89802260,89802328,-,MI0000226,MI0000226,mmu-mir-184,NA
chr9,miRNA,89802263,89802284,-,MIMAT0000213,MIMAT0000213,mmu-miR-184-3p,MI0000226
chr9,miRNA,89802302,89802323,-,MIMAT0022690,MIMAT0022690,mmu-miR-184-5p,MI0000226
chr9,miRNA_primary_transcript,92267258,92267361,-,MI0021918,MI0021918,mmu-mir-6386,NA
chr9,miRNA,92267334,92267357,-,MIMAT0025133,MIMAT0025133,mmu-miR-6386,MI0021918
chr9,miRNA_primary_transcript,94751829,94751890,+,MI0024996,MI0024996,mmu-mir-7656,NA
chr9,miRNA,94751829,94751850,+,MIMAT0029818,MIMAT0029818,mmu-miR-7656-5p,MI0024996
chr9,miRNA,94751869,94751890,+,MIMAT0029819,MIMAT0029819,mmu-miR-7656-3p,MI0024996
chr9,miRNA_primary_transcript,102304924,102304975,-,MI0025043,MI0025043,mmu-mir-7243,NA
chr9,miRNA,102304956,102304975,-,MIMAT0029910,MIMAT0029910,mmu-miR-7243-5p,MI0025043
chr9,miRNA,102304924,102304943,-,MIMAT0029911,MIMAT0029911,mmu-miR-7243-3p,MI0025043
chr9,miRNA_primary_transcript,104426113,104426187,+,MI0010749,MI0010749,mmu-mir-2136,NA
chr9,miRNA,104426163,104426183,+,MIMAT0011212,MIMAT0011212,mmu-miR-2136,MI0010749
chr9,miRNA_primary_transcript,106154124,106154213,+,MI0000161,MI0000161,mmu-mir-135a-1,NA
chr9,miRNA,106154140,106154162,+,MIMAT0000147_1,MIMAT0000147,mmu-miR-135a-5p,MI0000161
chr9,miRNA,106154179,106154200,+,MIMAT0004531,MIMAT0004531,mmu-miR-135a-1-3p,MI0000161
chr9,miRNA_primary_transcript,106178840,106178927,+,MI0000137,MI0000137,mmu-let-7g,NA
chr9,miRNA,106178846,106178867,+,MIMAT0000121,MIMAT0000121,mmu-let-7g-5p,MI0000137
chr9,miRNA,106178902,106178923,+,MIMAT0004519,MIMAT0004519,mmu-let-7g-3p,MI0000137
chr9,miRNA_primary_transcript,108081498,108081583,+,MI0022938,MI0022938,mmu-mir-7088,NA
chr9,miRNA,108081498,108081522,+,MIMAT0028082,MIMAT0028082,mmu-miR-7088-5p,MI0022938
chr9,miRNA,108081560,108081581,+,MIMAT0028083,MIMAT0028083,mmu-miR-7088-3p,MI0022938
chr9,miRNA_primary_transcript,108459094,108459160,+,MI0040654,MI0040654,mmu-mir-12206,NA
chr9,miRNA,108459094,108459114,+,MIMAT0049880,MIMAT0049880,mmu-miR-12206-5p,MI0040654
chr9,miRNA_primary_transcript,108568319,108568392,+,MI0000233,MI0000233,mmu-mir-191,NA
chr9,miRNA,108568325,108568347,+,MIMAT0000221,MIMAT0000221,mmu-miR-191-5p,MI0000233
chr9,miRNA,108568367,108568388,+,MIMAT0004542,MIMAT0004542,mmu-miR-191-3p,MI0000233
chr9,miRNA_primary_transcript,108568777,108568861,+,MI0001447,MI0001447,mmu-mir-425,NA
chr9,miRNA,108568789,108568811,+,MIMAT0004750,MIMAT0004750,mmu-miR-425-5p,MI0001447
chr9,miRNA,108568830,108568850,+,MIMAT0001342,MIMAT0001342,mmu-miR-425-3p,MI0001447
chr9,miRNA_primary_transcript,108969922,108970003,+,MI0004695,MI0004695,mmu-mir-711,NA
chr9,miRNA,108969970,108969991,+,MIMAT0003501,MIMAT0003501,mmu-miR-711,MI0004695
chr9,miRNA_primary_transcript,109889643,109889710,+,MI0022939,MI0022939,mmu-mir-7089,NA
chr9,miRNA,109889648,109889671,+,MIMAT0028084,MIMAT0028084,mmu-miR-7089-5p,MI0022939
chr9,miRNA,109889689,109889710,+,MIMAT0028085,MIMAT0028085,mmu-miR-7089-3p,MI0022939
chr9,miRNA_primary_transcript,110281287,110281409,+,MI0021583,MI0021583,mmu-mir-6236,NA
chr9,miRNA,110281353,110281371,+,MIMAT0024857,MIMAT0024857,mmu-miR-6236,MI0021583
chr9,miRNA_primary_transcript,110635999,110636115,-,MI0026038,MI0026038,mmu-mir-8107,NA
chr9,miRNA,110636065,110636085,-,MIMAT0031412,MIMAT0031412,mmu-miR-8107,MI0026038
chr9,miRNA_primary_transcript,112118636,112118711,-,MI0000726,MI0000726,mmu-mir-128-2,NA
chr9,miRNA,112118644,112118664,-,MIMAT0000140_1,MIMAT0000140,mmu-miR-128-3p,MI0000726
chr9,miRNA,112118679,112118701,-,MIMAT0017069,MIMAT0017069,mmu-miR-128-2-5p,MI0000726
chr9,miRNA_primary_transcript,115381819,115381939,+,MI0006302,MI0006302,mmu-mir-467h,NA
chr9,miRNA,115381898,115381919,+,MIMAT0005855,MIMAT0005855,mmu-miR-467h,MI0006302
chr9,miRNA_primary_transcript,119031796,119031885,+,MI0000573,MI0000573,mmu-mir-26a-1,NA
chr9,miRNA,119031811,119031832,+,MIMAT0000533_1,MIMAT0000533,mmu-miR-26a-5p,MI0000573
chr9,miRNA,119031850,119031871,+,MIMAT0017020,MIMAT0017020,mmu-miR-26a-1-3p,MI0000573
chr9,miRNA_primary_transcript,120955086,120955147,+,MI0022940,MI0022940,mmu-mir-7090,NA
chr9,miRNA,120955089,120955111,+,MIMAT0028086,MIMAT0028086,mmu-miR-7090-5p,MI0022940
chr9,miRNA,120955128,120955147,+,MIMAT0028087,MIMAT0028087,mmu-miR-7090-3p,MI0022940
chr9,miRNA_primary_transcript,122273890,122274028,-,MI0026037,MI0026037,mmu-mir-8106,NA
chr9,miRNA,122273930,122273951,-,MIMAT0031411,MIMAT0031411,mmu-miR-8106,MI0026037
chr9,miRNA_primary_transcript,122682876,122682974,+,MI0000722,MI0000722,mmu-mir-138-1,NA
chr9,miRNA,122682898,122682920,+,MIMAT0000150_1,MIMAT0000150,mmu-miR-138-5p,MI0000722
chr9,miRNA,122682936,122682957,+,MIMAT0004668,MIMAT0004668,mmu-miR-138-1-3p,MI0000722
chrX,miRNA_primary_transcript,7237683,7237774,-,MI0004702,MI0004702,mmu-mir-500,NA
chrX,miRNA,7237730,7237754,-,MIMAT0017258,MIMAT0017258,mmu-miR-500-5p,MI0004702
chrX,miRNA,7237695,7237716,-,MIMAT0003507,MIMAT0003507,mmu-miR-500-3p,MI0004702
chrX,miRNA_primary_transcript,7241243,7241351,-,MI0004703,MI0004703,mmu-mir-501,NA
chrX,miRNA,7241307,7241328,-,MIMAT0003508,MIMAT0003508,mmu-miR-501-5p,MI0004703
chrX,miRNA,7241270,7241291,-,MIMAT0003509,MIMAT0003509,mmu-miR-501-3p,MI0004703
chrX,miRNA_primary_transcript,7241982,7242046,-,MI0000763,MI0000763,mmu-mir-362,NA
chrX,miRNA,7242019,7242042,-,MIMAT0000706,MIMAT0000706,mmu-miR-362-5p,MI0000763
chrX,miRNA,7241984,7242005,-,MIMAT0004684,MIMAT0004684,mmu-miR-362-3p,MI0000763
chrX,miRNA_primary_transcript,7247989,7248056,-,MI0000230,MI0000230,mmu-mir-188,NA
chrX,miRNA,7248031,7248051,-,MIMAT0000217,MIMAT0000217,mmu-miR-188-5p,MI0000230
chrX,miRNA,7247992,7248012,-,MIMAT0004541,MIMAT0004541,mmu-miR-188-3p,MI0000230
chrX,miRNA_primary_transcript,7248402,7248497,-,MI0003206,MI0003206,mmu-mir-532,NA
chrX,miRNA,7248456,7248477,-,MIMAT0002889,MIMAT0002889,mmu-miR-532-5p,MI0003206
chrX,miRNA,7248419,7248440,-,MIMAT0004781,MIMAT0004781,mmu-miR-532-3p,MI0003206
chrX,miRNA_primary_transcript,7807101,7807221,+,MI0006306,MI0006306,mmu-mir-1198,NA
chrX,miRNA,7807142,7807163,+,MIMAT0005859,MIMAT0005859,mmu-miR-1198-5p,MI0006306
chrX,miRNA,7807180,7807201,+,MIMAT0017332,MIMAT0017332,mmu-miR-1198-3p,MI0006306
chrX,miRNA_primary_transcript,19146294,19146388,-,MI0000709,MI0000709,mmu-mir-221,NA
chrX,miRNA,19146344,19146369,-,MIMAT0017060,MIMAT0017060,mmu-miR-221-5p,MI0000709
chrX,miRNA,19146307,19146329,-,MIMAT0000669,MIMAT0000669,mmu-miR-221-3p,MI0000709
chrX,miRNA_primary_transcript,19146893,19146971,-,MI0000710,MI0000710,mmu-mir-222,NA
chrX,miRNA,19146941,19146961,-,MIMAT0017061,MIMAT0017061,mmu-miR-222-5p,MI0000710
chrX,miRNA,19146901,19146923,-,MIMAT0000670,MIMAT0000670,mmu-miR-222-3p,MI0000710
chrX,miRNA_primary_transcript,20863126,20863182,-,MI0019185,MI0019185,mmu-mir-5617,NA
chrX,miRNA,20863160,20863182,-,MIMAT0022361,MIMAT0022361,mmu-miR-5617-5p,MI0019185
chrX,miRNA,20863126,20863146,-,MIMAT0022362,MIMAT0022362,mmu-miR-5617-3p,MI0019185
chrX,miRNA_primary_transcript,38210441,38210520,+,MI0014107,MI0014107,mmu-mir-3110,NA
chrX,miRNA,38210453,38210473,+,MIMAT0014951,MIMAT0014951,mmu-miR-3110-5p,MI0014107
chrX,miRNA,38210488,38210509,+,MIMAT0014952,MIMAT0014952,mmu-miR-3110-3p,MI0014107
chrX,miRNA_primary_transcript,52378121,52378181,-,MI0021915,MI0021915,mmu-mir-6384,NA
chrX,miRNA,52378155,52378174,-,MIMAT0025130,MIMAT0025130,mmu-miR-6384,MI0021915
chrX,miRNA_primary_transcript,52422407,52422515,-,MI0004704,MI0004704,mmu-mir-717,NA
chrX,miRNA,52422461,52422482,-,MIMAT0003510,MIMAT0003510,mmu-miR-717,MI0004704
chrX,miRNA_primary_transcript,52741693,52741767,-,MI0000765,MI0000765,mmu-mir-363,NA
chrX,miRNA,52741740,52741761,-,MIMAT0017076,MIMAT0017076,mmu-miR-363-5p,MI0000765
chrX,miRNA,52741697,52741718,-,MIMAT0000708,MIMAT0000708,mmu-miR-363-3p,MI0000765
chrX,miRNA_primary_transcript,52741838,52741928,-,MI0000580,MI0000580,mmu-mir-92a-2,NA
chrX,miRNA,52741892,52741913,-,MIMAT0004635,MIMAT0004635,mmu-miR-92a-2-5p,MI0000580
chrX,miRNA,52741854,52741874,-,MIMAT0000539_1,MIMAT0000539,mmu-miR-92a-3p,MI0000580
chrX,miRNA_primary_transcript,52741983,52742066,-,MI0000546,MI0000546,mmu-mir-19b-2,NA
chrX,miRNA,52742033,52742056,-,MIMAT0017010,MIMAT0017010,mmu-miR-19b-2-5p,MI0000546
chrX,miRNA,52741991,52742013,-,MIMAT0000513_1,MIMAT0000513,mmu-miR-19b-3p,MI0000546
chrX,miRNA_primary_transcript,52742113,52742192,-,MI0003536,MI0003536,mmu-mir-20b,NA
chrX,miRNA,52742159,52742181,-,MIMAT0003187,MIMAT0003187,mmu-miR-20b-5p,MI0003536
chrX,miRNA,52742122,52742143,-,MIMAT0004788,MIMAT0004788,mmu-miR-20b-3p,MI0003536
chrX,miRNA_primary_transcript,52742331,52742413,-,MI0005483,MI0005483,mmu-mir-18b,NA
chrX,miRNA,52742381,52742403,-,MIMAT0004858,MIMAT0004858,mmu-miR-18b-5p,MI0005483
chrX,miRNA,52742342,52742363,-,MIMAT0017270,MIMAT0017270,mmu-miR-18b-3p,MI0005483
chrX,miRNA_primary_transcript,52742503,52742567,-,MI0000406,MI0000406,mmu-mir-106a,NA
chrX,miRNA,52742541,52742563,-,MIMAT0000385,MIMAT0000385,mmu-miR-106a-5p,MI0000406
chrX,miRNA,52742505,52742527,-,MIMAT0017009,MIMAT0017009,mmu-miR-106a-3p,MI0000406
chrX,miRNA_primary_transcript,53047997,53048078,-,MI0004705,MI0004705,mmu-mir-450b,NA
chrX,miRNA,53048044,53048065,-,MIMAT0003511,MIMAT0003511,mmu-miR-450b-5p,MI0004705
chrX,miRNA,53048008,53048029,-,MIMAT0003512,MIMAT0003512,mmu-miR-450b-3p,MI0004705
chrX,miRNA_primary_transcript,53048154,53048244,-,MI0001653,MI0001653,mmu-mir-450a-1,NA
chrX,miRNA,53048206,53048227,-,MIMAT0001546,MIMAT0001546,mmu-miR-450a-5p,MI0001653
chrX,miRNA,53048171,53048192,-,MIMAT0017182,MIMAT0017182,mmu-miR-450a-1-3p,MI0001653
chrX,miRNA_primary_transcript,53048299,53048367,-,MI0003537,MI0003537,mmu-mir-450a-2,NA
chrX,miRNA,53048339,53048360,-,MIMAT0001546_1,MIMAT0001546,mmu-miR-450a-5p,MI0003537
chrX,miRNA,53048304,53048325,-,MIMAT0004789,MIMAT0004789,mmu-miR-450a-2-3p,MI0003537
chrX,miRNA_primary_transcript,53049403,53049487,-,MI0003522,MI0003522,mmu-mir-542,NA
chrX,miRNA,53049453,53049474,-,MIMAT0003171,MIMAT0003171,mmu-miR-542-5p,MI0003522
chrX,miRNA,53049415,53049436,-,MIMAT0003172,MIMAT0003172,mmu-miR-542-3p,MI0003522
chrX,miRNA_primary_transcript,53053255,53053353,-,MI0000643,MI0000643,mmu-mir-351,NA
chrX,miRNA,53053315,53053338,-,MIMAT0000609,MIMAT0000609,mmu-miR-351-5p,MI0000643
chrX,miRNA,53053276,53053296,-,MIMAT0017042,MIMAT0017042,mmu-miR-351-3p,MI0000643
chrX,miRNA_primary_transcript,53053984,53054054,-,MI0003538,MI0003538,mmu-mir-503,NA
chrX,miRNA,53054027,53054049,-,MIMAT0003188,MIMAT0003188,mmu-miR-503-5p,MI0003538
chrX,miRNA,53053987,53054008,-,MIMAT0004790,MIMAT0004790,mmu-miR-503-3p,MI0003538
chrX,miRNA_primary_transcript,53054255,53054349,-,MI0000590,MI0000590,mmu-mir-322,NA
chrX,miRNA,53054306,53054327,-,MIMAT0000548,MIMAT0000548,mmu-miR-322-5p,MI0000590
chrX,miRNA,53054269,53054289,-,MIMAT0000549,MIMAT0000549,mmu-miR-322-3p,MI0000590
chrX,miRNA_primary_transcript,56587852,56587914,-,MI0018025,MI0018025,mmu-mir-5116,NA
chrX,miRNA,56587892,56587912,-,MIMAT0020624,MIMAT0020624,mmu-miR-5116,MI0018025
chrX,miRNA_primary_transcript,59097658,59097736,-,MI0005515,MI0005515,mmu-mir-504,NA
chrX,miRNA,59097705,59097726,-,MIMAT0004889,MIMAT0004889,mmu-miR-504-5p,MI0005515
chrX,miRNA,59097669,59097690,-,MIMAT0017277,MIMAT0017277,mmu-miR-504-3p,MI0005515
chrX,miRNA_primary_transcript,60394403,60394492,-,MI0004706,MI0004706,mmu-mir-505,NA
chrX,miRNA,60394451,60394473,-,MIMAT0017259,MIMAT0017259,mmu-miR-505-5p,MI0004706
chrX,miRNA,60394416,60394437,-,MIMAT0003513,MIMAT0003513,mmu-miR-505-3p,MI0004706
chrX,miRNA_primary_transcript,66776757,66776818,-,MI0005207,MI0005207,mmu-mir-743a,NA
chrX,miRNA,66776794,66776815,-,MIMAT0017263,MIMAT0017263,mmu-miR-743a-5p,MI0005207
chrX,miRNA,66776760,66776781,-,MIMAT0004238,MIMAT0004238,mmu-miR-743a-3p,MI0005207
chrX,miRNA_primary_transcript,66777256,66777332,-,MI0005470,MI0005470,mmu-mir-743b,NA
chrX,miRNA,66777302,66777322,-,MIMAT0004839,MIMAT0004839,mmu-miR-743b-5p,MI0005470
chrX,miRNA,66777266,66777287,-,MIMAT0004840,MIMAT0004840,mmu-miR-743b-3p,MI0005470
chrX,miRNA_primary_transcript,66780373,66780437,-,MI0005206,MI0005206,mmu-mir-742,NA
chrX,miRNA,66780412,66780432,-,MIMAT0004838,MIMAT0004838,mmu-miR-742-5p,MI0005206
chrX,miRNA,66780376,66780397,-,MIMAT0004237,MIMAT0004237,mmu-miR-742-3p,MI0005206
chrX,miRNA_primary_transcript,66780758,66780833,-,MI0005476,MI0005476,mmu-mir-883a,NA
chrX,miRNA,66780803,66780824,-,MIMAT0004848,MIMAT0004848,mmu-miR-883a-5p,MI0005476
chrX,miRNA,66780768,66780789,-,MIMAT0004849,MIMAT0004849,mmu-miR-883a-3p,MI0005476
chrX,miRNA_primary_transcript,66789890,66789967,-,MI0005477,MI0005477,mmu-mir-883b,NA
chrX,miRNA,66789936,66789957,-,MIMAT0004850,MIMAT0004850,mmu-miR-883b-5p,MI0005477
chrX,miRNA,66789900,66789921,-,MIMAT0004851,MIMAT0004851,mmu-miR-883b-3p,MI0005477
chrX,miRNA_primary_transcript,66792595,66792661,-,MI0002406,MI0002406,mmu-mir-471,NA
chrX,miRNA,66792634,66792655,-,MIMAT0002112,MIMAT0002112,mmu-miR-471-5p,MI0002406
chrX,miRNA,66792599,66792620,-,MIMAT0017195,MIMAT0017195,mmu-miR-471-3p,MI0002406
chrX,miRNA_primary_transcript,66796805,66796875,-,MI0005205,MI0005205,mmu-mir-741,NA
chrX,miRNA,66796847,66796869,-,MIMAT0017262,MIMAT0017262,mmu-miR-741-5p,MI0005205
chrX,miRNA,66796809,66796831,-,MIMAT0004236,MIMAT0004236,mmu-miR-741-3p,MI0005205
chrX,miRNA_primary_transcript,66799223,66799297,-,MI0002398,MI0002398,mmu-mir-463,NA
chrX,miRNA,66799273,66799294,-,MIMAT0002104,MIMAT0002104,mmu-miR-463-5p,MI0002398
chrX,miRNA,66799236,66799257,-,MIMAT0004758,MIMAT0004758,mmu-miR-463-3p,MI0002398
chrX,miRNA_primary_transcript,66800530,66800607,-,MI0005473,MI0005473,mmu-mir-880,NA
chrX,miRNA,66800577,66800597,-,MIMAT0017266,MIMAT0017266,mmu-miR-880-5p,MI0005473
chrX,miRNA,66800540,66800561,-,MIMAT0004844,MIMAT0004844,mmu-miR-880-3p,MI0005473
chrX,miRNA_primary_transcript,66801508,66801585,-,MI0005548,MI0005548,mmu-mir-878,NA
chrX,miRNA,66801554,66801575,-,MIMAT0004932,MIMAT0004932,mmu-miR-878-5p,MI0005548
chrX,miRNA,66801518,66801539,-,MIMAT0004933,MIMAT0004933,mmu-miR-878-3p,MI0005548
chrX,miRNA_primary_transcript,66801944,66802021,-,MI0005474,MI0005474,mmu-mir-881,NA
chrX,miRNA,66801986,66802007,-,MIMAT0004845,MIMAT0004845,mmu-miR-881-5p,MI0005474
chrX,miRNA,66801954,66801975,-,MIMAT0004846,MIMAT0004846,mmu-miR-881-3p,MI0005474
chrX,miRNA_primary_transcript,66810428,66810504,-,MI0005471,MI0005471,mmu-mir-871,NA
chrX,miRNA,66810472,66810494,-,MIMAT0004841,MIMAT0004841,mmu-miR-871-5p,MI0005471
chrX,miRNA,66810438,66810460,-,MIMAT0017265,MIMAT0017265,mmu-miR-871-3p,MI0005471
chrX,miRNA_primary_transcript,66813951,66814025,-,MI0002405,MI0002405,mmu-mir-470,NA
chrX,miRNA,66813995,66814017,-,MIMAT0002111,MIMAT0002111,mmu-miR-470-5p,MI0002405
chrX,miRNA,66813961,66813982,-,MIMAT0004760,MIMAT0004760,mmu-miR-470-3p,MI0002405
chrX,miRNA_primary_transcript,66822656,66822713,-,MI0025028,MI0025028,mmu-mir-465d,NA
chrX,miRNA,66822691,66822713,-,MIMAT0029880,MIMAT0029880,mmu-miR-465d-5p,MI0025028
chrX,miRNA,66822656,66822677,-,MIMAT0029881,MIMAT0029881,mmu-miR-465d-3p,MI0025028
chrX,miRNA_primary_transcript,66825955,66826035,-,MI0005500,MI0005500,mmu-mir-465c-1,NA
chrX,miRNA,66826004,66826025,-,MIMAT0004873,MIMAT0004873,mmu-miR-465c-5p,MI0005500
chrX,miRNA,66825965,66825986,-,MIMAT0004874,MIMAT0004874,mmu-miR-465c-3p,MI0005500
chrX,miRNA_primary_transcript,66829202,66829280,-,MI0005498,MI0005498,mmu-mir-465b-1,NA
chrX,miRNA,66829249,66829270,-,MIMAT0004871,MIMAT0004871,mmu-miR-465b-5p,MI0005498
chrX,miRNA,66829212,66829233,-,MIMAT0004872,MIMAT0004872,mmu-miR-465b-3p,MI0005498
chrX,miRNA_primary_transcript,66832517,66832597,-,MI0005501,MI0005501,mmu-mir-465c-2,NA
chrX,miRNA,66832566,66832587,-,MIMAT0004873_1,MIMAT0004873,mmu-miR-465c-5p,MI0005501
chrX,miRNA,66832527,66832548,-,MIMAT0004874_1,MIMAT0004874,mmu-miR-465c-3p,MI0005501
chrX,miRNA_primary_transcript,66835764,66835842,-,MI0005499,MI0005499,mmu-mir-465b-2,NA
chrX,miRNA,66835811,66835832,-,MIMAT0004871_1,MIMAT0004871,mmu-miR-465b-5p,MI0005499
chrX,miRNA,66835774,66835795,-,MIMAT0004872_1,MIMAT0004872,mmu-miR-465b-3p,MI0005499
chrX,miRNA_primary_transcript,66839052,66839125,-,MI0002400,MI0002400,mmu-mir-465a,NA
chrX,miRNA,66839099,66839121,-,MIMAT0002106,MIMAT0002106,mmu-miR-465a-5p,MI0002400
chrX,miRNA,66839063,66839084,-,MIMAT0004217,MIMAT0004217,mmu-miR-465a-3p,MI0002400
chrX,miRNA_primary_transcript,67988096,67988161,-,MI0000244,MI0000244,mmu-mir-201,NA
chrX,miRNA,67988135,67988156,-,MIMAT0000234,MIMAT0000234,mmu-miR-201-5p,MI0000244
chrX,miRNA,67988099,67988121,-,MIMAT0017001,MIMAT0017001,mmu-miR-201-3p,MI0000244
chrX,miRNA_primary_transcript,67988374,67988451,-,MI0003523,MI0003523,mmu-mir-547,NA
chrX,miRNA,67988420,67988440,-,MIMAT0017210,MIMAT0017210,mmu-miR-547-5p,MI0003523
chrX,miRNA,67988383,67988403,-,MIMAT0003173,MIMAT0003173,mmu-miR-547-3p,MI0003523
chrX,miRNA_primary_transcript,68010105,68010179,-,MI0005516,MI0005516,mmu-mir-509,NA
chrX,miRNA,68010149,68010170,-,MIMAT0004890,MIMAT0004890,mmu-miR-509-5p,MI0005516
chrX,miRNA,68010115,68010135,-,MIMAT0004891,MIMAT0004891,mmu-miR-509-3p,MI0005516
chrX,miRNA_primary_transcript,72261031,72261112,-,MI0000711,MI0000711,mmu-mir-224,NA
chrX,miRNA,72261085,72261105,-,MIMAT0000671,MIMAT0000671,mmu-miR-224-5p,MI0000711
chrX,miRNA,72261037,72261058,-,MIMAT0017062,MIMAT0017062,mmu-miR-224-3p,MI0000711
chrX,miRNA_primary_transcript,72262224,72262308,-,MI0001734,MI0001734,mmu-mir-452,NA
chrX,miRNA,72262271,72262292,-,MIMAT0001637,MIMAT0001637,mmu-miR-452-5p,MI0001734
chrX,miRNA,72262235,72262256,-,MIMAT0017194,MIMAT0017194,mmu-miR-452-3p,MI0001734
chrX,miRNA_primary_transcript,72589988,72590094,-,MI0012530,MI0012530,mmu-mir-767,NA
chrX,miRNA,72590050,72590070,-,MIMAT0012773,MIMAT0012773,mmu-miR-767,MI0012530
chrX,miRNA_primary_transcript,72591500,72591579,-,MI0005481,MI0005481,mmu-mir-105,NA
chrX,miRNA,72591547,72591569,-,MIMAT0004856,MIMAT0004856,mmu-miR-105,MI0005481
chrX,miRNA_primary_transcript,72992079,72992144,+,MI0010750,MI0010750,mmu-mir-2137,NA
chrX,miRNA,72992113,72992133,+,MIMAT0011213,MIMAT0011213,mmu-miR-2137,MI0010750
chrX,miRNA_primary_transcript,74023528,74023598,-,MI0018044,MI0018044,mmu-mir-5132,NA
chrX,miRNA,74023571,74023591,-,MIMAT0020643,MIMAT0020643,mmu-miR-5132-5p,MI0018044
chrX,miRNA,74023534,74023554,-,MIMAT0022988,MIMAT0022988,mmu-miR-5132-3p,MI0018044
chrX,miRNA_primary_transcript,74023849,74023936,-,MI0004707,MI0004707,mmu-mir-718,NA
chrX,miRNA,74023857,74023877,-,MIMAT0003514,MIMAT0003514,mmu-miR-718,MI0004707
chrX,miRNA_primary_transcript,74274027,74274105,-,MI0022941,MI0022941,mmu-mir-7091,NA
chrX,miRNA,74274083,74274105,-,MIMAT0028088,MIMAT0028088,mmu-miR-7091-5p,MI0022941
chrX,miRNA,74274027,74274047,-,MIMAT0028089,MIMAT0028089,mmu-miR-7091-3p,MI0022941
chrX,miRNA_primary_transcript,74317362,74317429,+,MI0022942,MI0022942,mmu-mir-7092,NA
chrX,miRNA,74317367,74317389,+,MIMAT0028090,MIMAT0028090,mmu-miR-7092-5p,MI0022942
chrX,miRNA,74317406,74317429,+,MIMAT0028091,MIMAT0028091,mmu-miR-7092-3p,MI0022942
chrX,miRNA_primary_transcript,88759474,88759553,-,MI0015984,MI0015984,mmu-mir-1906-2,NA
chrX,miRNA,88759485,88759506,-,MIMAT0007872_1,MIMAT0007872,mmu-miR-1906,MI0015984
chrX,miRNA_primary_transcript,94274574,94274637,+,MI0025013,MI0025013,mmu-mir-7673,NA
chrX,miRNA,94274574,94274595,+,MIMAT0029852,MIMAT0029852,mmu-miR-7673-5p,MI0025013
chrX,miRNA,94274615,94274637,+,MIMAT0029853,MIMAT0029853,mmu-miR-7673-3p,MI0025013
chrX,miRNA_primary_transcript,96242817,96242926,+,MI0000703,MI0000703,mmu-mir-223,NA
chrX,miRNA,96242842,96242864,+,MIMAT0017056,MIMAT0017056,mmu-miR-223-5p,MI0000703
chrX,miRNA,96242884,96242905,+,MIMAT0000665,MIMAT0000665,mmu-miR-223-3p,MI0000703
chrX,miRNA_primary_transcript,100381097,100381185,+,MI0005003,MI0005003,mmu-mir-676,NA
chrX,miRNA,100381114,100381135,+,MIMAT0003781,MIMAT0003781,mmu-miR-676-5p,MI0005003
chrX,miRNA,100381151,100381171,+,MIMAT0003782,MIMAT0003782,mmu-miR-676-3p,MI0005003
chrX,miRNA_primary_transcript,103572921,103572996,-,MI0005496,MI0005496,mmu-mir-421,NA
chrX,miRNA,103572966,103572986,-,MIMAT0017273,MIMAT0017273,mmu-miR-421-5p,MI0005496
chrX,miRNA,103572930,103572952,-,MIMAT0004869,MIMAT0004869,mmu-miR-421-3p,MI0005496
chrX,miRNA_primary_transcript,103573060,103573154,-,MI0004125,MI0004125,mmu-mir-374b,NA
chrX,miRNA,103573112,103573133,-,MIMAT0003727,MIMAT0003727,mmu-miR-374b-5p,MI0004125
chrX,miRNA,103573075,103573096,-,MIMAT0003728,MIMAT0003728,mmu-miR-374b-3p,MI0004125
chrX,miRNA_primary_transcript,103573085,103573133,+,MI0014108,MI0014108,mmu-mir-374c,NA
chrX,miRNA,103573086,103573105,+,MIMAT0014953,MIMAT0014953,mmu-miR-374c-5p,MI0014108
chrX,miRNA,103573113,103573131,+,MIMAT0014954,MIMAT0014954,mmu-miR-374c-3p,MI0014108
chrX,miRNA_primary_transcript,104116175,104116274,-,MI0004258,MI0004258,mmu-mir-672,NA
chrX,miRNA,104116228,104116250,-,MIMAT0003735,MIMAT0003735,mmu-miR-672-5p,MI0004258
chrX,miRNA,104116192,104116212,-,MIMAT0017241,MIMAT0017241,mmu-miR-672-3p,MI0004258
chrX,miRNA_primary_transcript,105344282,105344369,-,MI0001146,MI0001146,mmu-mir-384,NA
chrX,miRNA,105344332,105344354,-,MIMAT0004745,MIMAT0004745,mmu-miR-384-5p,MI0001146
chrX,miRNA,105344292,105344313,-,MIMAT0001076,MIMAT0001076,mmu-miR-384-3p,MI0001146
chrX,miRNA_primary_transcript,105379082,105379179,-,MI0000597,MI0000597,mmu-mir-325,NA
chrX,miRNA,105379142,105379164,-,MIMAT0000558,MIMAT0000558,mmu-miR-325-5p,MI0000597
chrX,miRNA,105379105,105379126,-,MIMAT0004640,MIMAT0004640,mmu-miR-325-3p,MI0000597
chrX,miRNA_primary_transcript,106309826,106309935,+,MI0021913,MI0021913,mmu-mir-6382,NA
chrX,miRNA,106309909,106309932,+,MIMAT0025128,MIMAT0025128,mmu-miR-6382,MI0021913
